sample_size,parameter,estimate
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
5000,alpha_time,-0.029999999329447746
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,psi,0.5
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_S,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,gamma_G,0.10000000149011612
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
10000,sigma_Z,0.044240158051252365
