prs,rr_mean,rr_lower,rr_upper,rr_std
-2.689577384428544,1.3604578212020588,1.3464731076260756,1.3751084641843423,0.008068675320204693
-1.9686469251459293,1.910427656100578,1.9019846113508359,1.9213787268031703,0.005358584161495069
-1.2477164658633142,2.6442817516880788,2.6322228837182875,2.652156390511301,0.005271072149320127
-0.5267860065806991,3.5759318154812734,3.5671305543120195,3.584379540671844,0.004636315034721385
0.1941444527019156,4.609911608945221,4.600052463599426,4.619384488086107,0.005367704145667438
0.9150749119845312,5.444482741754935,5.426940424732695,5.4592182248578585,0.00890927351265002
1.6360053712671458,5.6318103865257525,5.592100118443735,5.666503815343175,0.020409749565946805
2.3569358305497605,5.145254459136787,5.058378624276895,5.227554840752481,0.05008401166016992
3.077866289832376,4.44130877584349,4.175170640503895,4.7124184567324425,0.14902748023910092
