scenario,parameter,estimate
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,psi,0.5
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_S,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,gamma_G,0.10000000149011612
Null,sigma_Z,0.0440409816801548
Null,sigma_Z,0.04403108358383179
Null,sigma_Z,0.04407938942313194
Null,sigma_Z,0.044041067361831665
Null,sigma_Z,0.04406186193227768
Null,sigma_Z,0.043918952345848083
Null,sigma_Z,0.04400041699409485
Null,sigma_Z,0.04384250566363335
Null,sigma_Z,0.04398233816027641
Null,sigma_Z,0.04401971399784088
Null,sigma_Z,0.043889421969652176
Null,sigma_Z,0.04408891126513481
Null,sigma_Z,0.044002074748277664
Null,sigma_Z,0.04408583045005798
Null,sigma_Z,0.04405190423130989
Null,sigma_Z,0.04402589797973633
Null,sigma_Z,0.04402455314993858
Null,sigma_Z,0.043929003179073334
Null,sigma_Z,0.0438828207552433
Null,sigma_Z,0.04410319775342941
Null,sigma_Z,0.04403092339634895
Null,sigma_Z,0.044166818261146545
Null,sigma_Z,0.04396684095263481
Null,sigma_Z,0.044145792722702026
Null,sigma_Z,0.04402083903551102
Null,sigma_Z,0.04391847923398018
Null,sigma_Z,0.043899018317461014
Null,sigma_Z,0.04409877210855484
Null,sigma_Z,0.04403722286224365
Null,sigma_Z,0.044165026396512985
Null,sigma_Z,0.04411432519555092
Null,sigma_Z,0.04398815706372261
Null,sigma_Z,0.043833620846271515
Null,sigma_Z,0.04410145431756973
Null,sigma_Z,0.04405010864138603
Null,sigma_Z,0.04400603100657463
Null,sigma_Z,0.043942924588918686
Null,sigma_Z,0.043970122933387756
Null,sigma_Z,0.043938715010881424
Null,sigma_Z,0.044110242277383804
Null,sigma_Z,0.04383931681513786
Null,sigma_Z,0.043945010751485825
Null,sigma_Z,0.04372138902544975
Null,sigma_Z,0.04391005262732506
Null,sigma_Z,0.044074006378650665
Null,sigma_Z,0.044077496975660324
Null,sigma_Z,0.04403293877840042
Null,sigma_Z,0.04402667284011841
Null,sigma_Z,0.044176023453474045
Null,sigma_Z,0.04401816055178642
Null,sigma_Z,0.043961118906736374
Null,sigma_Z,0.04404798522591591
Null,sigma_Z,0.044061191380023956
Null,sigma_Z,0.044085536152124405
Null,sigma_Z,0.04402809217572212
Null,sigma_Z,0.04387885332107544
Null,sigma_Z,0.04404507949948311
Null,sigma_Z,0.044058531522750854
Null,sigma_Z,0.04400808736681938
Null,sigma_Z,0.04401352256536484
Null,sigma_Z,0.04388983175158501
Null,sigma_Z,0.04406991973519325
Null,sigma_Z,0.04406264051795006
Null,sigma_Z,0.044015977531671524
Null,sigma_Z,0.04387092590332031
Null,sigma_Z,0.044009074568748474
Null,sigma_Z,0.04376968741416931
Null,sigma_Z,0.044073231518268585
Null,sigma_Z,0.04394320771098137
Null,sigma_Z,0.04402738809585571
Null,sigma_Z,0.04417245090007782
Null,sigma_Z,0.043989405035972595
Null,sigma_Z,0.044040825217962265
Null,sigma_Z,0.04400819167494774
Null,sigma_Z,0.043823402374982834
Null,sigma_Z,0.04397888481616974
Null,sigma_Z,0.04388183727860451
Null,sigma_Z,0.04399622231721878
Null,sigma_Z,0.04392627254128456
Null,sigma_Z,0.04405652731657028
Null,sigma_Z,0.04401251673698425
Null,sigma_Z,0.04386841505765915
Null,sigma_Z,0.04409546032547951
Null,sigma_Z,0.04381745681166649
Null,sigma_Z,0.0442039854824543
Null,sigma_Z,0.04397602379322052
Null,sigma_Z,0.04397084563970566
Null,sigma_Z,0.0440613254904747
Null,sigma_Z,0.04411207512021065
Null,sigma_Z,0.04389415308833122
Null,sigma_Z,0.044081270694732666
Null,sigma_Z,0.044033948332071304
Null,sigma_Z,0.04405900463461876
Null,sigma_Z,0.04386323690414429
Null,sigma_Z,0.044023409485816956
Null,sigma_Z,0.04408346489071846
Null,sigma_Z,0.044091351330280304
Null,sigma_Z,0.044030483812093735
Null,sigma_Z,0.04391016811132431
Null,sigma_Z,0.043991271406412125
Null,sigma_Z,0.044019609689712524
Null,sigma_Z,0.04407303035259247
Null,sigma_Z,0.04388604313135147
Null,sigma_Z,0.043795034289360046
Null,sigma_Z,0.04403475672006607
Null,sigma_Z,0.04405421391129494
Null,sigma_Z,0.043949224054813385
Null,sigma_Z,0.04403909295797348
Null,sigma_Z,0.044077642261981964
Null,sigma_Z,0.0437583364546299
Null,sigma_Z,0.044081900268793106
Null,sigma_Z,0.04413219913840294
Null,sigma_Z,0.04399772360920906
Null,sigma_Z,0.044111937284469604
Null,sigma_Z,0.04410776123404503
Null,sigma_Z,0.04386267438530922
Null,sigma_Z,0.0440652035176754
Null,sigma_Z,0.04403814673423767
Null,sigma_Z,0.04421889781951904
Null,sigma_Z,0.04406590759754181
Null,sigma_Z,0.043994031846523285
Null,sigma_Z,0.04399660974740982
Null,sigma_Z,0.044018033891916275
Null,sigma_Z,0.04386088624596596
Null,sigma_Z,0.04407881945371628
Null,sigma_Z,0.04401443526148796
Null,sigma_Z,0.04401887580752373
Null,sigma_Z,0.04409634321928024
Null,sigma_Z,0.043899718672037125
Null,sigma_Z,0.0441068559885025
Null,sigma_Z,0.043967489153146744
Null,sigma_Z,0.04384080320596695
Null,sigma_Z,0.044149648398160934
Null,sigma_Z,0.04406999424099922
Null,sigma_Z,0.04381730034947395
Null,sigma_Z,0.044009849429130554
Null,sigma_Z,0.04416993632912636
Null,sigma_Z,0.04381057247519493
Null,sigma_Z,0.04401213675737381
Null,sigma_Z,0.04406294599175453
Null,sigma_Z,0.04401101544499397
Null,sigma_Z,0.04396521672606468
Null,sigma_Z,0.04408109188079834
Null,sigma_Z,0.04409986361861229
Null,sigma_Z,0.04403582587838173
Null,sigma_Z,0.04390610381960869
Null,sigma_Z,0.04392072185873985
Null,sigma_Z,0.04404769465327263
Null,sigma_Z,0.04392629116773605
Null,sigma_Z,0.04401889443397522
Null,sigma_Z,0.04398530349135399
Null,sigma_Z,0.043856315314769745
Null,sigma_Z,0.04404699057340622
Null,sigma_Z,0.04372197389602661
Null,sigma_Z,0.0440191812813282
Null,sigma_Z,0.04406050592660904
Null,sigma_Z,0.04402061551809311
Null,sigma_Z,0.04397004842758179
Null,sigma_Z,0.04411701858043671
Null,sigma_Z,0.04403062164783478
Null,sigma_Z,0.044190652668476105
Null,sigma_Z,0.044023629277944565
Null,sigma_Z,0.044040270149707794
Null,sigma_Z,0.044233355671167374
Null,sigma_Z,0.044019609689712524
Null,sigma_Z,0.04380703344941139
Null,sigma_Z,0.043994396924972534
Null,sigma_Z,0.04408532753586769
Null,sigma_Z,0.044008348137140274
Null,sigma_Z,0.04411068558692932
Null,sigma_Z,0.044026631861925125
Null,sigma_Z,0.04409804567694664
Null,sigma_Z,0.04401300847530365
Null,sigma_Z,0.04409896209836006
Null,sigma_Z,0.0441436804831028
Null,sigma_Z,0.04416345804929733
Null,sigma_Z,0.044240158051252365
Null,sigma_Z,0.0439227931201458
Null,sigma_Z,0.043937016278505325
Null,sigma_Z,0.04404386132955551
Null,sigma_Z,0.0439106710255146
Null,sigma_Z,0.04407806321978569
Null,sigma_Z,0.044075414538383484
Null,sigma_Z,0.043980877846479416
Null,sigma_Z,0.04401989281177521
Null,sigma_Z,0.04406706243753433
Null,sigma_Z,0.04406655952334404
Null,sigma_Z,0.043983981013298035
Null,sigma_Z,0.044211097061634064
Null,sigma_Z,0.04394811391830444
Null,sigma_Z,0.04403803125023842
Null,sigma_Z,0.04418960213661194
Null,sigma_Z,0.044097572565078735
Null,sigma_Z,0.043829042464494705
Null,sigma_Z,0.04401686042547226
Null,sigma_Z,0.04407461732625961
Null,sigma_Z,0.04399409145116806
Null,sigma_Z,0.043928712606430054
Null,sigma_Z,0.04403148218989372
Null,sigma_Z,0.0438881441950798
Null,beta_0,-6.22685432434082
Null,beta_0,-6.202833652496338
Null,beta_0,-6.2212347984313965
Null,beta_0,-6.1583147048950195
Null,beta_0,-6.205306529998779
Null,beta_0,-6.1772308349609375
Null,beta_0,-6.174462795257568
Null,beta_0,-6.184634685516357
Null,beta_0,-6.208761215209961
Null,beta_0,-6.220030784606934
Null,beta_0,-6.20115852355957
Null,beta_0,-6.225723743438721
Null,beta_0,-6.195095062255859
Null,beta_0,-6.2070722579956055
Null,beta_0,-6.203489780426025
Null,beta_0,-6.228634834289551
Null,beta_0,-6.195498943328857
Null,beta_0,-6.17183780670166
Null,beta_0,-6.209670543670654
Null,beta_0,-6.253663539886475
Null,beta_0,-6.206748962402344
Null,beta_0,-6.221376419067383
Null,beta_0,-6.18785285949707
Null,beta_0,-6.219237327575684
Null,beta_0,-6.185879707336426
Null,beta_0,-6.190748691558838
Null,beta_0,-6.197493553161621
Null,beta_0,-6.21173620223999
Null,beta_0,-6.230318546295166
Null,beta_0,-6.236666679382324
Null,beta_0,-6.190594673156738
Null,beta_0,-6.200704574584961
Null,beta_0,-6.1763834953308105
Null,beta_0,-6.214160919189453
Null,beta_0,-6.21559476852417
Null,beta_0,-6.178642272949219
Null,beta_0,-6.192154407501221
Null,beta_0,-6.169328212738037
Null,beta_0,-6.1656107902526855
Null,beta_0,-6.2305707931518555
Null,beta_0,-6.179246425628662
Null,beta_0,-6.199365139007568
Null,beta_0,-6.184937477111816
Null,beta_0,-6.198003768920898
Null,beta_0,-6.207204341888428
Null,beta_0,-6.255943298339844
Null,beta_0,-6.188195705413818
Null,beta_0,-6.192634582519531
Null,beta_0,-6.2546162605285645
Null,beta_0,-6.202247619628906
Null,beta_0,-6.196900367736816
Null,beta_0,-6.227386951446533
Null,beta_0,-6.218766689300537
Null,beta_0,-6.207101345062256
Null,beta_0,-6.203452110290527
Null,beta_0,-6.168794631958008
Null,beta_0,-6.234045505523682
