prs,rr_mean,rr_lower,rr_upper,rr_std
-2.689577384428544,0.4899394880282707,0.4836814540049122,0.49505130956178717,0.0031115120928126723
-1.9686469251459293,0.7130743715914861,0.7088142406160122,0.7177833673913063,0.0026710409329724354
-1.2477164658633142,1.0296051312222816,1.0251320744068695,1.0337168901165754,0.0024056338534071283
-0.5267860065806991,1.4825598988240862,1.4786539559603586,1.488325276740705,0.0023804921383567042
0.1941444527019156,2.1201714663384674,2.1133979502909845,2.126013172523651,0.0033744447911543116
0.9150749119845312,2.983185436671665,2.972065811494927,2.9905091057416886,0.005065678924081744
1.6360053712671458,4.065361366232984,4.042935936904205,4.0825252841073185,0.010346877615050121
2.3569358305497605,5.254356052840351,5.210664286551105,5.298481579377058,0.02502358806091729
3.077866289832376,6.346128419290448,6.189374931493173,6.518274298499446,0.07921416984086396
